Id,SalePrice
2736,149845.5616023674
2737,122987.71961014534
2738,136902.9383460608
2739,160802.5143792078
2740,128890.37327978184
2741,151299.23028827665
2742,151850.43407271954
2743,151192.11250947963
2744,145108.55179619612
2745,135312.16888825587
2746,131986.5965668079
2747,138730.78639607687
2748,116251.08562699427
2749,130776.01650756909
2750,133996.21124127996
2751,127779.5248863681
2752,200436.96074236443
2753,148835.8785627111
2754,218088.01847577945
2755,127666.9335309152
2756,91318.93998175322
2757,75265.37805359469
2758,85727.69146615715
2759,151623.84141715046
2760,144032.11745839953
2761,146981.36129705748
2762,144426.9203891207
2763,179648.03024387348
2764,138176.6914732881
2765,254734.75010507766
2766,135050.20489583656
2767,89801.26693025231
2768,131499.60575441454
2769,131491.35154874928
2770,141588.0863031206
2771,118597.11335467611
2772,116679.50133566123
2773,150440.48131577467
2774,139134.48405055457
2775,140321.02467471972
2776,135024.11774335837
2777,139682.86129283175
2778,97428.26611836265
2779,137580.1546560576
2780,106747.85249911046
2781,100170.92200042131
2782,97460.31905319607
2783,110569.28871137505
2784,127005.6161487465
2785,139953.27579703878
2786,74479.79979429266
2787,115787.50733875606
2788,89529.33815606115
2789,163027.13442721896
2790,92345.7812685525
2791,116299.38116101753
2792,76011.46697407984
2793,165204.10592021214
2794,106339.29030766978
2795,117828.6611565692
2796,95311.63064014811
2797,197392.8684941263
2798,112764.64912208644
2799,115964.28009884566
2800,72969.43734870029
2801,110909.76324862808
2802,132216.93736024125
2803,155766.17346072014
2804,126421.34848921823
2805,94954.39446928116
2806,94851.0013515114
2807,145514.0859925578
2808,149604.48200286363
2809,130250.13882460001
2810,136321.48953467084
2811,162659.41345215007
2812,144955.81818503476
2813,163598.72693245704
2814,163671.0655066483
2815,98199.07298725452
2816,240102.22328668693
2817,137203.34942186394
2818,126987.91512769359
2819,153933.63774191498
2820,144944.06322262532
2821,111346.24331030312
2822,181936.55672427153
2823,267150.85382526135
2824,178416.56796133204
2825,131982.0263811542
2826,132191.7712697351
2827,142162.46255440422
2828,236580.97309328194
2829,193498.79573029256
2830,234610.77032277745
2831,188282.59293697277
2832,250554.230350314
2833,280121.97288631834
2834,216624.41742576144
2835,225263.875573296
2836,189156.84215760932
2837,157575.23244676786
2838,147171.74326310193
2839,177818.08789463335
2840,191892.31651902763
2841,202121.5406725831
2842,218125.61584061262
2843,148689.27486328362
2844,154965.73040535816
2845,123670.07106319455
2846,210000.15874713863
2847,198163.48857979343
2848,206485.77167799225
2849,211720.31385683906
2850,262207.409752938
2851,231600.98841917666
2852,224754.87952488713
2853,230511.7280777728
2854,138382.89218546983
2855,201457.3859172404
2856,206408.70747573613
2857,185383.76603246012
2858,198617.82179235978
2859,134462.03438797666
2860,121555.65963977278
2861,133263.87812606344
2862,192546.4533235929
2863,118796.88326636977
2864,256904.27809345527
2865,141837.32463791987
2866,133447.28651818505
2867,96655.158541517
2868,113107.14506969265
2869,129646.84086744195
2870,148569.68632122196
2871,94326.18232820196
2872,61999.70738256906
2873,105549.3544436306
2874,139997.83751258746
2875,119433.2159917557
2876,149588.16670928115
2877,135346.37177778364
2878,159374.91861572082
2879,138632.0618615494
2880,111104.59957856123
2881,143326.7285671075
2882,165891.6595872219
2883,172265.95056263192
2884,171890.0746637258
2885,174073.78638832015
2886,209430.6275473349
2887,104043.04572195187
2888,125318.39618330197
2889,63569.44741553959
2890,86509.76284194186
2891,138851.97067463727
2892,58270.46657111896
2893,98119.12418335016
2894,63053.18376278683
2895,305383.28274703043
2896,283509.3977742618
2897,201518.20632330742
2898,146977.52731887027
2899,221674.6927079632
2900,155826.82514912495
2901,196200.7040045147
2902,192710.82062036893
2903,338113.9089866965
2904,330422.57647357654
2905,102790.96732858675
2906,194311.66850392125
2907,112429.46946125515
2908,128221.0626504259
2909,144732.20896421018
2910,84363.47952601206
2911,86837.45489570536
2912,154336.94138161393
2913,89849.99988590945
2914,86263.5410941152
2915,86605.14016680783
2916,88392.60581658973
2917,153025.98487462642
2918,110955.81220665877
2919,223342.43226115516
